TIMESLOT,Actual,Predicted
2018-12-16 16:00:00,2589.02,2665.1858801178123
2018-12-16 17:00:00,2618.79,2710.3321601359744
2018-12-16 18:00:00,2978.38,2883.3620897359915
2018-12-16 19:00:00,2976.91,2989.2902531842965
2018-12-16 20:00:00,2817.79,2923.965195483397
2018-12-16 21:00:00,2600.6,2600.3439196985796
2018-12-16 22:00:00,2397.86,2341.152120053737
2018-12-16 23:00:00,2050.04,2105.6417555473977
2018-12-17 00:00:00,1732.25,1738.9735160001046
2018-12-17 01:00:00,1540.32,1629.158932152915
2018-12-17 02:00:00,1454.0,1546.5473778337355
2018-12-17 03:00:00,1413.96,1519.4763072912353
2018-12-17 04:00:00,1440.76,1527.7828992304972
2018-12-17 05:00:00,1637.58,1628.5872685083568
2018-12-17 06:00:00,2395.86,2126.342717439022
2018-12-17 07:00:00,3234.31,2852.299154538819
2018-12-17 08:00:00,3466.67,3436.8709233565414
2018-12-17 09:00:00,3495.32,3588.0221110485336
2018-12-17 10:00:00,3718.27,3718.9176687848994
2018-12-17 11:00:00,3655.09,3785.6026157457945
2018-12-17 12:00:00,3425.58,3574.9974982613485
2018-12-17 13:00:00,3140.48,3285.870451880592
2018-12-17 14:00:00,2944.16,3050.6149192501694
2018-12-17 15:00:00,2897.28,2956.5083255302957
2018-12-17 16:00:00,2832.12,2905.9156272631285
2018-12-17 17:00:00,2954.82,2919.077114188535
2018-12-17 18:00:00,3322.77,3124.533297728291
2018-12-17 19:00:00,3265.58,3286.7823867928314
2018-12-17 20:00:00,3073.36,3071.978733263713
2018-12-17 21:00:00,2802.47,2749.0243188846193
2018-12-17 22:00:00,2575.99,2501.447210105207
2018-12-17 23:00:00,2178.95,2249.7298407147105
2018-12-18 00:00:00,1817.07,1787.2810804807746
2018-12-18 01:00:00,1614.95,1651.376522739497
2018-12-18 02:00:00,1520.64,1587.4895526079295
2018-12-18 03:00:00,1468.1,1532.1341665194122
2018-12-18 04:00:00,1478.5,1538.43703233715
2018-12-18 05:00:00,1677.81,1663.3208022947776
2018-12-18 06:00:00,2403.43,2407.7202322203134
2018-12-18 07:00:00,3288.37,3172.3814402578682
2018-12-18 08:00:00,3535.38,3550.3171081087185
2018-12-18 09:00:00,3572.22,3683.2744306873537
2018-12-18 10:00:00,3757.82,3760.5986320850348
2018-12-18 11:00:00,3675.47,3728.31470005388
2018-12-18 12:00:00,3513.87,3552.776310291588
2018-12-18 13:00:00,3197.13,3285.1671063595204
2018-12-18 14:00:00,2978.03,2986.026748921685
2018-12-18 15:00:00,2980.33,2951.317175796681
2018-12-18 16:00:00,2927.85,2914.9295036618396
2018-12-18 17:00:00,3030.2,3043.964280505387
2018-12-18 18:00:00,3390.69,3246.1784482758185
2018-12-18 19:00:00,3355.83,3355.665423381099
2018-12-18 20:00:00,3171.02,3159.184112788563
2018-12-18 21:00:00,2783.21,2885.592576274017
2018-12-18 22:00:00,2566.37,2643.6871706206766
2018-12-18 23:00:00,2182.97,2258.0017920160535
2018-12-19 00:00:00,1829.46,1866.179227757598
2018-12-19 01:00:00,1626.4,1655.2787915489805
2018-12-19 02:00:00,1534.39,1590.1254815056143
2018-12-19 03:00:00,1485.64,1534.770095417097
2018-12-19 04:00:00,1469.16,1539.6745776901887
2018-12-19 05:00:00,1663.04,1674.6516403894937
2018-12-19 06:00:00,2369.19,2372.60089614291
2018-12-19 07:00:00,3153.83,3127.176873728105
2018-12-19 08:00:00,3447.94,3477.033595364589
2018-12-19 09:00:00,3351.3,3598.161261840549
2018-12-19 10:00:00,3695.96,3613.93286035999
2018-12-19 11:00:00,3609.86,3668.663126976913
2018-12-19 12:00:00,3444.49,3527.594813089868
2018-12-19 13:00:00,3150.91,3193.253939485733
2018-12-19 14:00:00,2906.64,2974.948476784555
2018-12-19 15:00:00,3091.79,2935.9284967871677
2018-12-19 16:00:00,3028.47,3015.321354215459
2018-12-19 17:00:00,3094.16,3083.0002585298257
2018-12-19 18:00:00,3421.83,3288.463817590419
2018-12-19 19:00:00,3331.18,3382.9656064402784
2018-12-19 20:00:00,3177.34,3188.723397666907
2018-12-19 21:00:00,2889.84,2871.7538639534446
2018-12-19 22:00:00,2632.82,2611.474991479677
2018-12-19 23:00:00,2220.58,2262.723154729089
2018-12-20 00:00:00,1841.03,1866.2826219557935
2018-12-20 01:00:00,1656.86,1652.3446748448052
2018-12-20 02:00:00,1553.99,1619.3319864846278
2018-12-20 03:00:00,1490.87,1568.4404751178756
